pseudo_id,account_active_days,subscription_cancel_date,order_date,koen,birthdate,usr_created,order_trackertag,permission_given_order,permission_given_today,previous_subscriptions,previous_campaigns,previous_trials,first_campaign_day,last_campaign_day,newsletters_before_order,newsletters_after_order
7bb86036fead65cb733672bb8a47dcd7,360,3000-01-01,2025-03-19 20:28:53.476000,Mand,1975-03-21,2025-03-19,utm_campaign=Marts25&utm_medium=Weblayer&utm_source=jp.dk,false,false,0,0,0,2025-03-19,2025-05-18,0,0
12a5df4e0b0d389fa3fc25e3d558f6ff,61,2025-03-14,2025-03-14 10:20:28.420000,Mand,1987-07-19,2018-06-28,utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk,false,false,0,0,0,2025-03-14,2025-05-13,0,0
ecbee44ff4421f80598cd038ea794911,220,2025-06-21,2025-03-21 10:59:14.508000,Mand,1969-08-15,2017-05-12,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,false,true,9,2,8,2025-03-21,2025-05-20,122,122
7f1fbd1dddd6cfd4329fdb318e8bcfb0,61,2025-03-11,2025-03-11 10:07:57.004000,Mand,1972-11-22,2025-03-11,utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk,false,false,0,0,0,2025-03-11,2025-05-10,0,0
814cdba34f3464699f23f517654e2831,371,3000-01-01,2025-03-08 14:36:20.579000,Mand,1965-07-18,2013-05-27,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,false,false,0,0,0,2025-03-08,2025-05-07,0,0
bf9046fa8bf362613bb568886c425a4c,122,2025-06-27,2025-03-23 09:40:06.085000,Mand,1946-10-06,2025-03-23,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,true,true,0,0,0,2025-03-23,2025-05-22,0,0
beb2f43fd48148b2fa7e5fc19c7ad072,1037,2025-12-18,2025-03-12 19:52:33.330000,Kvinde,1959-04-25,2022-10-28,utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk,false,false,1,1,0,2025-03-12,2025-05-11,0,0
01f145c2d4f98ff3b0ce3f731c3e5078,425,2025-04-12,2025-03-12 20:11:21.851000,Mand,1956-05-10,2014-06-27,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,false,false,4,4,0,2025-03-12,2025-05-11,0,0
9529d220006c3cb9dbe9a74a46013a79,214,2025-10-21,2025-03-22 16:56:51.914000,Mand,1969-03-06,2014-05-15,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,false,false,0,0,0,2025-03-22,2025-05-21,0,0
134dd83b74c604e99debbbe1d9c57439,61,2025-04-22,2025-03-04 15:03:33.919000,Mand,1973-06-08,2019-05-09,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,false,false,0,0,0,2025-03-04,2025-05-03,0,0
228e171206fad2c38a76aae4211549ec,167,2025-09-07,2025-03-24 08:55:34.734000,Mand,1984-06-26,2017-04-26,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,false,false,0,0,0,2025-03-24,2025-05-23,0,0
182197fc3916b2d8947f32f00b3d5257,1168,2025-03-17,2025-03-05 15:37:33.987000,Mand,1957-05-20,2013-05-22,utm_campaign=Marts25&utm_content=b&utm_medium=mail&utm_source=mail,false,false,2,1,1,2025-03-05,2025-05-04,61,61
5cb4f8c2df453d9310e8c8c833143e08,360,3000-01-01,2025-03-19 08:19:05.518000,Mand,1979-12-20,2025-03-18,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,false,false,0,0,0,2025-03-19,2025-05-18,0,0
04a08cd300c7b1c80803fac3de32df92,900,2025-05-21,2025-03-12 12:11:26.872000,Mand,2026-01-01,2013-04-22,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,false,false,2,1,0,2025-03-12,2025-05-11,0,0
79a9aa467c99112751bacbf368d8f126,686,3000-01-01,2025-03-21 07:42:56.897000,Mand,1965-11-22,2023-08-22,utm_campaign=Marts25&utm_content=sc_b&utm_medium=mail&utm_source=mail,true,true,4,3,3,2025-03-21,2025-05-20,122,183
d394a1f873177cca6f4d0c3067edf964,1410,2025-03-17,2025-03-17 09:05:33.027000,Mand,1992-08-18,2012-06-06,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,false,false,20,11,2,2025-03-17,2025-05-16,0,0
f3d6b6e45d2ac55eaaf67b8141daeaf1,1699,2025-04-29,2025-03-08 07:08:26.286000,Kvinde,1963-05-23,2012-10-07,utm_campaign=Marts25&utm_content=b&utm_medium=mail&utm_source=mail,false,true,1,0,0,2025-03-08,2025-05-07,0,0
1ed3f61c5909740c55d6917e4d127a39,382,2026-01-25,2025-03-04 00:21:59.294000,Mand,1974-09-18,2021-01-10,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,false,false,1,0,1,2025-03-04,2025-05-03,0,0
e36a2955c21f22023841899a593af38e,275,2025-11-25,2025-03-05 12:39:00.328000,Kvinde,1987-07-07,2025-03-05,utm_campaign=Marts25&utm_content=a&utm_medium=mail&utm_source=mail,true,true,0,0,0,2025-03-05,2025-05-04,0,0
6131759dabf5ee546602447d5770a54f,244,2025-03-05,2025-03-05 18:01:30.897000,Kvinde,1972-10-27,2025-03-05,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,true,true,0,0,0,2025-03-05,2025-05-04,0,0
a1ab031d1263dbcbc2c4f235f3564423,987,2025-05-20,2025-03-21 08:03:21.106000,Mand,1937-08-04,2012-11-24,utm_campaign=Marts25&utm_content=sc_b&utm_medium=mail&utm_source=mail,true,true,8,3,2,2025-03-21,2025-05-20,183,183
abeb1d79971bcb963d77fc429fdc130d,611,2025-08-10,2025-03-21 13:04:27.133000,Mand,1971-06-19,2020-11-11,utm_campaign=Marts25&utm_content=sc_b&utm_medium=mail&utm_source=mail,true,true,7,2,5,2025-03-21,2025-05-20,0,0
761f1df8f468f1bb378e9d72cbe382e5,61,2025-05-06,2025-03-08 21:11:23.368000,Mand,1944-04-03,2025-03-08,utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk,true,false,0,0,0,2025-03-08,2025-05-07,0,0
e8460504ad911245b41cc4d1a5c69ec3,536,2025-05-13,2025-03-10 08:36:25.739000,Mand,1972-09-12,2023-04-28,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,false,true,1,1,0,2025-03-10,2025-05-09,0,0
fe93224d8d68377945c02f1116cda92a,375,2025-05-12,2025-03-03 15:25:58.417000,Mand,1965-04-14,2012-06-20,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,false,false,4,1,2,2025-03-03,2025-05-02,0,0
1af06db48739c4e618bb73c2cdd09ece,287,2025-05-22,2025-03-15 08:44:19.608000,Mand,1932-10-13,2022-03-12,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,true,false,2,2,0,2025-03-15,2025-05-14,0,0
b7f5af62c13145391bc951f84e3014d8,819,2025-03-09,2025-03-09 14:55:12.972000,Mand,1972-11-20,2012-12-05,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,false,false,11,6,2,2025-03-09,2025-05-08,0,0
2c6bbbf8fa35f68c88d82688bd0f7a69,61,2025-03-22,2025-03-22 07:27:46.220000,Mand,1996-08-11,2022-12-09,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,false,false,0,0,0,2025-03-22,2025-05-21,0,0
4d75437cf49e25b7d8a5efede69397d1,846,3000-01-01,2025-03-03 15:24:53.469000,Mand,1964-03-10,2012-02-16,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,false,true,4,2,1,2025-03-03,2025-05-02,0,0
45334961f410050e6723765f1b7eae29,157,2025-05-27,2025-03-05 08:46:30.741000,Mand,1973-05-15,2021-08-11,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,true,true,1,0,1,2025-03-05,2025-05-04,0,0
3f92a08aecf5851bf365249ab15dd53a,511,3000-01-01,2025-03-07 19:09:11.891000,Mand,1960-11-18,2016-11-16,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,false,true,8,3,6,2025-03-07,2025-05-06,0,0
9907abce208587f376f3d01a7639787b,71,2025-03-28,2025-03-18 17:51:07.963000,Kvinde,1943-09-06,2017-10-18,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,false,false,0,0,0,2025-03-18,2025-05-17,0,0
84e6974e7c3ebf7fcc2f994ca97068f7,61,2025-03-11,2025-03-10 18:47:43.843000,Mand,1980-09-24,2014-08-25,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,false,false,0,0,0,2025-03-10,2025-05-09,183,244
ce66f99b04a7eaf26a438a47f91e5c31,498,3000-01-01,2025-03-23 17:47:56.959000,,1966-01-15,2013-12-14,utm_campaign=Marts25&utm_content=sc_b&utm_medium=mail&utm_source=mail,false,true,3,1,2,2025-03-23,2025-05-22,0,0
9ab9e1585c8138825d923a229509bc4f,455,3000-01-01,2025-03-21 08:42:11.138000,Mand,1954-06-02,2015-03-29,utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail,false,true,2,2,1,2025-03-21,2025-05-20,0,0
47694cdbb2243f81f62a7682056c852e,1512,3000-01-01,2025-03-05 15:03:52.315000,Kvinde,1963-06-03,2021-08-07,utm_campaign=Marts25&utm_content=b&utm_medium=mail&utm_source=mail,false,true,3,1,1,2025-03-05,2025-05-04,0,0
7545fe0f7005e99694c0a323adb55176,359,3000-01-01,2025-03-20 10:32:11.131000,Mand,2000-02-13,2025-03-20,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,false,true,0,0,0,2025-03-20,2025-05-19,0,0
5dda4e685600b3ae7b09836aca37d057,61,2025-04-08,2025-03-22 07:45:59.233000,Kvinde,1982-04-24,2022-11-09,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,false,false,0,0,0,2025-03-22,2025-05-21,0,0
4ac06699f06056cb181a486f622657a7,1331,2025-05-02,2025-03-16 09:16:34.121000,Kvinde,1944-06-12,2018-10-25,utm_campaign=Marts25&utm_content=b&utm_medium=mail&utm_source=mail,false,true,16,12,5,2025-03-16,2025-05-15,427,305
9a72e2d07560b1f2dcce1ddf6f4e5754,61,2025-05-02,2025-03-06 12:31:29.715000,Mand,1959-03-24,2025-02-28,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,false,false,0,0,0,2025-03-06,2025-05-05,0,0
b95b90c1f13dcb4d0701fa10d0274e7a,565,2025-04-24,2025-03-17 18:54:43.380000,Mand,1952-04-04,2019-12-29,utm_campaign=Marts25&utm_content=b&utm_medium=mail&utm_source=mail,true,true,6,4,2,2025-03-17,2025-05-16,0,0
5c9960179eb77654c0eb0c510067473f,321,2025-10-09,2025-03-09 07:44:48.412000,Mand,1964-07-01,2022-10-16,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,false,false,1,1,0,2025-03-09,2025-05-08,0,0
30940b4b1cd99664e4dd18235982c892,1602,2025-11-24,2025-03-10 16:41:40.995000,Mand,1960-01-17,2012-12-05,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,false,false,1,0,0,2025-03-10,2025-05-09,0,0
a57f8cf69d62981546eab4ad5d846f52,1137,2025-12-09,2025-03-05 22:10:01.011000,Mand,1960-11-27,2016-06-24,utm_campaign=Marts25&utm_content=b&utm_medium=mail&utm_source=mail,false,true,10,6,4,2025-03-05,2025-05-04,244,305
dc7631bbc9551b36ee5bda5de1c132d6,337,2025-04-28,2025-03-11 06:51:25.238000,Mand,1967-08-09,2012-06-22,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,false,true,4,1,2,2025-03-11,2025-05-10,0,0
c7f097b9d706357319d402a81ecafe61,61,2025-03-18,2025-03-05 15:47:50.906000,Kvinde,1995-11-23,2021-01-25,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,false,false,0,0,0,2025-03-05,2025-05-04,0,0
45ba7b55f3a1abf8d17426adb5305cf1,755,3000-01-01,2025-03-19 19:21:50.792000,Mand,1975-12-28,2022-03-07,utm_campaign=Marts25&utm_medium=Weblayer&utm_source=jp.dk,false,false,2,1,1,2025-03-19,2025-05-18,0,0
ac379f976af179c7f900b2b9f118c123,760,2025-05-30,2025-03-22 14:24:42.701000,Mand,1948-03-09,2023-10-22,utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail,false,true,4,4,1,2025-03-22,2025-05-21,0,0
d0129f09763833b1b2567f8c7d2be980,496,2025-03-23,2025-03-23 12:38:03.356000,Mand,1962-09-13,2014-06-09,utm_campaign=S%C3%B8ndag&utm_content=2025-03-23&utm_medium=email&utm_source=jp,false,true,2,2,0,2025-03-23,2025-05-22,610,549
99a0f95a4a750cccd246fe2f3191a5bf,1793,3000-01-01,2025-03-14 10:50:05.237000,Mand,1957-04-27,2015-10-04,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,false,false,1,0,0,2025-03-14,2025-05-13,0,0
0b470ad1a99a77dcd692372316da8736,1271,2025-05-02,2025-03-05 16:05:54.463000,Mand,1960-05-08,2019-12-21,utm_campaign=Marts25&utm_content=a&utm_medium=mail&utm_source=mail,false,true,9,4,3,2025-03-05,2025-05-04,0,0
84a0ea3fbb01645645ab3c637f704838,187,2025-09-21,2025-03-18 08:51:50.629000,Kvinde,1994-09-01,2023-09-19,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,false,false,0,0,0,2025-03-18,2025-05-17,0,0
d8d3b53b5f3e5ec9aae3172f3b9b19a3,366,3000-01-01,2025-03-13 15:00:38.239000,Mand,1955-11-22,2025-03-13,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,true,true,0,0,0,2025-03-13,2025-05-12,0,0
